Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0032502~developmental process	30	17.142857142857142	0.02575414599584021	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	620	2129	1.4111798497569596	1.0	0.8488356282302437	0.8488356282302437
GOTERM_BP_4	GO:1901362~organic cyclic compound biosynthetic process	21	12.0	0.026286261834661227	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	370	2043	1.5884116993706034	0.9999999997811566	0.9145428596642552	0.9145428596642552
GOTERM_BP_FAT	GO:0010468~regulation of gene expression	22	12.571428571428573	0.026312915284954615	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC3R, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	401	2078	1.5617121579612612	1.0	1.0	1.0
GOTERM_BP_5	GO:0010468~regulation of gene expression	22	12.571428571428573	0.026857452480255235	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC3R, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	401	1952	1.5520618742997576	0.9999999999984572	1.0	1.0
GOTERM_BP_ALL	GO:0061053~somite development	4	2.2857142857142856	0.027972519667598124	PTCH1, PCDH8, AXIN2, BMPR1A	73	20	2129	5.832876712328766	1.0	0.8857964561406073	0.8857964561406073
GOTERM_BP_ALL	GO:0048645~animal organ formation	4	2.2857142857142856	0.027972519667598124	GATA6, GATA5, AXIN2, BMPR1A	73	20	2129	5.832876712328766	1.0	0.8857964561406073	0.8857964561406073
GOTERM_BP_ALL	GO:0010604~positive regulation of macromolecule metabolic process	16	9.142857142857142	0.028743491681436285	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	266	2129	1.7542486352868472	1.0	0.8927065204907615	0.8927065204907615
GOTERM_CC_FAT	GO:0099512~supramolecular fiber	10	5.714285714285714	0.029581279836964645	LOC100227468, LOC115491358, LOC100224644, LOC115491353, LOC100230278, LOC101233849, LOC100229354, LDLRAP1, LOC100224585, HID1	59	124	1613	2.2047566976489885	0.9956387697522106	0.5336769641835922	0.5248314896391129
GOTERM_MF_4	GO:0070411~I-SMAD binding	3	1.7142857142857144	0.02960112633717558	AXIN1, AXIN2, TGFBR1	96	7	2356	10.517857142857144	0.8742321662812811	0.25557379772086813	0.2185341168917568
GOTERM_BP_FAT	GO:0061053~somite development	4	2.2857142857142856	0.029779176305208165	PTCH1, PCDH8, AXIN2, BMPR1A	73	20	2078	5.693150684931507	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0048645~animal organ formation	4	2.2857142857142856	0.029779176305208165	GATA6, GATA5, AXIN2, BMPR1A	73	20	2078	5.693150684931507	1.0	1.0	1.0
GOTERM_BP_3	GO:0048645~animal organ formation	4	2.2857142857142856	0.029927335510638194	GATA6, GATA5, AXIN2, BMPR1A	73	20	2074	5.682191780821918	0.9999985734394369	0.8838539754141814	0.8838539754141814
GOTERM_BP_5	GO:0048645~animal organ formation	4	2.2857142857142856	0.030151878392507526	GATA6, GATA5, AXIN2, BMPR1A	69	20	1952	5.657971014492754	0.9999999999999479	1.0	1.0
GOTERM_BP_5	GO:0061053~somite development	4	2.2857142857142856	0.030151878392507526	PTCH1, PCDH8, AXIN2, BMPR1A	69	20	1952	5.657971014492754	0.9999999999999479	1.0	1.0
GOTERM_MF_ALL	GO:0070411~I-SMAD binding	3	1.7142857142857144	0.03032639886971948	AXIN1, AXIN2, TGFBR1	107	7	2596	10.397863818424565	0.9990210651871501	0.20988306272790544	0.1893611632611769
GOTERM_MF_DIRECT	GO:0070411~I-SMAD binding	3	1.7142857142857144	0.03032639886971948	AXIN1, AXIN2, TGFBR1	107	7	2596	10.397863818424565	0.9567676964036	0.3093292684711387	0.291133429149307
GOTERM_MF_1	GO:0005488~binding	88	50.28571428571429	0.030782849200092798	LOC100229528, ACVRL1, LOC100226815, LOC100227703, HNF4G, RAX, IKZF1, NR2E1, LOC105759510, NR2E3, ZCCHC14, SIX6, HNF4A, AKT3, PIM1, HOXA3, LOC100220115, AKT1, PIM3, KIF1B, KIF1A, SYNPO, LDLRAP1, PKNOX1, MNX1, NKX3-2, PKNOX2, LOC115491417, ARHGEF11, ACVR1, NCOA5, AXIN1, TFEB, MITF, AXIN2, TGFBR1, NCOR2, MC3R, NR5A2, TFEC, LOC100229630, SRSF3, SGK1, ALPK1, SGK2, PCDH10, IGHMBP2, GATA6, GATA5, KLHL12, GATA4, PCDH12, ACVR1B, HSPA14, HSPA13, RXRA, TNRC18, ALX1, LOC100221543, HSPA9, HSPA8, HSPA5, LAMB2, PTCH1, PCDH8, KLHL2, FOXJ1, ESRRG, ARID3A, NR2F2, HSPA2, ARID3B, LOC100230362, MEX3D, LOC100231693, DCLK1, KLHL20, NR2F6, RAX2, FOSL2, MYO1D, MEX3B, MEX3A, MC1R, PTK7, GALM, BMPR1B, BMPR1A	107	1921	2596	1.1114149075393949	0.2213025997006749	0.061565698400185595	0.061565698400185595
GOTERM_MF_ALL	GO:0005488~binding	88	50.28571428571429	0.030782849200092798	LOC100229528, ACVRL1, LOC100226815, LOC100227703, HNF4G, RAX, IKZF1, NR2E1, LOC105759510, NR2E3, ZCCHC14, SIX6, HNF4A, AKT3, PIM1, HOXA3, LOC100220115, AKT1, PIM3, KIF1B, KIF1A, SYNPO, LDLRAP1, PKNOX1, MNX1, NKX3-2, PKNOX2, LOC115491417, ARHGEF11, ACVR1, NCOA5, AXIN1, TFEB, MITF, AXIN2, TGFBR1, NCOR2, MC3R, NR5A2, TFEC, LOC100229630, SRSF3, SGK1, ALPK1, SGK2, PCDH10, IGHMBP2, GATA6, GATA5, KLHL12, GATA4, PCDH12, ACVR1B, HSPA14, HSPA13, RXRA, TNRC18, ALX1, LOC100221543, HSPA9, HSPA8, HSPA5, LAMB2, PTCH1, PCDH8, KLHL2, FOXJ1, ESRRG, ARID3A, NR2F2, HSPA2, ARID3B, LOC100230362, MEX3D, LOC100231693, DCLK1, KLHL20, NR2F6, RAX2, FOSL2, MYO1D, MEX3B, MEX3A, MC1R, PTK7, GALM, BMPR1B, BMPR1A	107	1921	2596	1.1114149075393949	0.9991194675107609	0.20988306272790544	0.1893611632611769
GOTERM_CC_ALL	GO:0099513~polymeric cytoskeletal fiber	10	5.714285714285714	0.030969277042035892	LOC100227468, LOC115491358, LOC100224644, LOC115491353, LOC100230278, LOC101233849, LOC100229354, LDLRAP1, LOC100224585, HID1	116	99	2566	2.234413096482062	0.9991020071675443	0.986592682910572	0.9821685004759955
GOTERM_BP_4	GO:0048645~animal organ formation	4	2.2857142857142856	0.03110933852112883	GATA6, GATA5, AXIN2, BMPR1A	73	20	2043	5.597260273972603	0.9999999999965371	1.0	1.0
GOTERM_BP_4	GO:0010468~regulation of gene expression	22	12.571428571428573	0.03129082899202263	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC3R, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	401	2043	1.5354080552044547	0.9999999999970386	1.0	1.0
GOTERM_MF_FAT	GO:0070411~I-SMAD binding	3	1.7142857142857144	0.03151470653701177	AXIN1, AXIN2, TGFBR1	107	7	2543	10.185580774365821	0.999099728220673	0.2156787728626743	0.19401241211847872
GOTERM_CC_FAT	GO:0099081~supramolecular polymer	10	5.714285714285714	0.03243340666309124	LOC100227468, LOC115491358, LOC100224644, LOC115491353, LOC100230278, LOC101233849, LOC100229354, LDLRAP1, LOC100224585, HID1	59	126	1613	2.1697605595910683	0.9974400197325216	0.5336769641835922	0.5248314896391129
GOTERM_CC_FAT	GO:0099080~supramolecular complex	10	5.714285714285714	0.03243340666309124	LOC100227468, LOC115491358, LOC100224644, LOC115491353, LOC100230278, LOC101233849, LOC100229354, LDLRAP1, LOC100224585, HID1	59	126	1613	2.1697605595910683	0.9974400197325216	0.5336769641835922	0.5248314896391129
GOTERM_CC_5	GO:0005634~nucleus	44	25.142857142857146	0.032482318958423864	LOC100227703, RAX, GATA6, HNF4G, IGHMBP2, GATA5, GATA4, NR2E1, IKZF1, NR2E3, SIX6, RXRA, HNF4A, HOXA3, ALX1, PKNOX1, MNX1, NKX3-2, PKNOX2, LOC115491417, HSPA8, HSPA5, NCOA5, NR2F1, AXIN1, TFEB, FOXJ1, ESRRG, MITF, NR2F2, AXIN2, MEX3D, LOC100230362, TGFBR1, RAX2, KLHL20, NR2F6, NCOR2, NR5A2, TFEC, SRSF3, PLEKHO1, SGK1, SGK2	82	789	1856	1.2622337630220408	0.9887898401261941	1.0	1.0
GOTERM_BP_ALL	GO:0007492~endoderm development	3	1.7142857142857144	0.034818660115391815	GATA6, LAMB1, BMPR1A	73	9	2129	9.721461187214611	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	16	9.142857142857142	0.034840195747551136	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	266	2078	1.7122257699042125	1.0	1.0	1.0
GOTERM_BP_3	GO:0010604~positive regulation of macromolecule metabolic process	16	9.142857142857142	0.035370045598331346	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	266	2074	1.7089298588938098	0.9999998820196946	0.9793081375037991	0.9793081375037991
GOTERM_BP_5	GO:0010604~positive regulation of macromolecule metabolic process	16	9.142857142857142	0.03566424290659744	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	69	266	1952	1.7016454178925575	0.9999999999999998	1.0	1.0
GOTERM_MF_4	GO:0016773~phosphotransferase activity, alcohol group as acceptor	13	7.428571428571429	0.03604852385980743	ACVR1, ACVRL1, ACVR1B, LOC100231693, TGFBR1, DCLK1, PTK7, LOC100221543, BMPR1B, ALPK1, SGK1, SGK2, BMPR1A	96	169	2356	1.8878205128205128	0.9206024835267378	0.25557379772086813	0.2185341168917568
GOTERM_BP_FAT	GO:0007492~endoderm development	3	1.7142857142857144	0.0364105775667253	GATA6, LAMB1, BMPR1A	73	9	2078	9.488584474885846	1.0	1.0	1.0
GOTERM_MF_4	GO:0035639~purine ribonucleoside triphosphate binding	27	15.428571428571427	0.03686279152468585	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	96	460	2356	1.4404891304347824	0.9250997760997611	0.25557379772086813	0.2185341168917568
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	5	2.857142857142857	0.03726955365004232	HSPA5, PIM1, GATA6, PIM3, KLHL20	73	38	2129	3.837418889689978	0.9999965321693319	1.0	1.0
GOTERM_BP_4	GO:0007492~endoderm development	3	1.7142857142857144	0.037566911012928944	GATA6, LAMB1, BMPR1A	73	9	2043	9.328767123287669	0.999999999999987	1.0	1.0
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	4	2.2857142857142856	0.03767365146846746	NCOA5, KLHL2, SYNPO, PKNOX2	116	17	2566	5.2048681541582145	0.9684489420688883	0.835146585059752	0.835146585059752
GOTERM_MF_3	GO:0019955~cytokine binding	3	1.7142857142857144	0.03826048402135289	TGFBR1, KLHL20, BMPR1A	100	8	2462	9.2325	0.9037396042243846	0.32794700589731046	0.3115496556024449
GOTERM_BP_ALL	GO:0003007~heart morphogenesis	6	3.428571428571429	0.03847724335321876	PTCH1, GATA6, GATA5, AXIN2, TGFBR1, BMPR1A	73	56	2129	3.1247553816046967	1.0	1.0	1.0
GOTERM_MF_ALL	GO:0019955~cytokine binding	3	1.7142857142857144	0.03937168611837576	TGFBR1, KLHL20, BMPR1A	107	8	2596	9.098130841121495	0.9998811603997034	0.25597113003435307	0.23094284176432742
GOTERM_BP_4	GO:0010604~positive regulation of macromolecule metabolic process	16	9.142857142857142	0.03975936621817301	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	266	2043	1.6833865485631887	0.9999999999999981	1.0	1.0
GOTERM_MF_ALL	GO:0016773~phosphotransferase activity, alcohol group as acceptor	13	7.428571428571429	0.039817731338677144	ACVR1, ACVRL1, ACVR1B, LOC100231693, TGFBR1, DCLK1, PTK7, LOC100221543, BMPR1B, ALPK1, SGK1, SGK2, BMPR1A	107	169	2596	1.8662832494608195	0.9998929520405164	0.25597113003435307	0.23094284176432742
GOTERM_MF_FAT	GO:0019955~cytokine binding	3	1.7142857142857144	0.04089177125368328	TGFBR1, KLHL20, BMPR1A	107	8	2543	8.912383177570094	0.9998930925086372	0.27137266377444363	0.24411148293865476
GOTERM_BP_ALL	GO:0031325~positive regulation of cellular metabolic process	15	8.571428571428571	0.04101223598134014	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	254	2129	1.7223061158451083	1.0	1.0	1.0
GOTERM_CC_4	GO:0099513~polymeric cytoskeletal fiber	10	5.714285714285714	0.04119367901623533	LOC100227468, LOC115491358, LOC100224644, LOC115491353, LOC100230278, LOC101233849, LOC100229354, LDLRAP1, LOC100224585, HID1	114	99	2393	2.1203260676944886	0.9968585386421495	1.0	1.0
GOTERM_MF_ALL	GO:0043167~ion binding	53	30.28571428571429	0.04146774881285191	LOC100229528, ACVRL1, LOC100227703, HNF4G, NR2E1, LOC105759510, NR2E3, ZCCHC14, HNF4A, AKT3, PIM1, LOC100220115, AKT1, PIM3, KIF1B, KIF1A, LDLRAP1, ACVR1, TGFBR1, NR5A2, LOC100229630, SGK1, ALPK1, SGK2, PCDH10, IGHMBP2, GATA6, GATA5, GATA4, PCDH12, ACVR1B, HSPA14, HSPA13, RXRA, LOC100221543, HSPA9, HSPA8, HSPA5, PTCH1, PCDH8, ESRRG, NR2F2, HSPA2, MEX3D, LOC100231693, DCLK1, NR2F6, MYO1D, MEX3B, MEX3A, PTK7, BMPR1B, BMPR1A	107	1050	2596	1.2246372941700043	0.9999273033778856	0.25917343008032445	0.23383202802802605
GOTERM_BP_FAT	GO:0003007~heart morphogenesis	6	3.428571428571429	0.04203314325140402	PTCH1, GATA6, GATA5, AXIN2, TGFBR1, BMPR1A	73	56	2078	3.0499021526418786	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0060914~heart formation	3	1.7142857142857144	0.04258516221858721	GATA5, AXIN2, BMPR1A	73	10	2129	8.74931506849315	1.0	1.0	1.0
GOTERM_BP_5	GO:0003007~heart morphogenesis	6	3.428571428571429	0.04272326465198087	PTCH1, GATA6, GATA5, AXIN2, TGFBR1, BMPR1A	69	56	1952	3.031055900621118	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0007417~central nervous system development	10	5.714285714285714	0.04319612545018657	SIX6, HSPA5, LAMB2, PTCH1, RAX, DCX, LAMB1, MNX1, LOC100231893, BMPR1A	73	140	2129	2.083170254403131	1.0	1.0	1.0
GOTERM_MF_4	GO:0032555~purine ribonucleotide binding	27	15.428571428571427	0.04360039644276131	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	96	467	2356	1.4188972162740898	0.9538557350738653	0.25557379772086813	0.2185341168917568
GOTERM_BP_ALL	GO:0043009~chordate embryonic development	6	3.428571428571429	0.04382494081859615	PTK7, PTCH1, PCDH8, KLHL12, AXIN2, BMPR1A	73	58	2129	3.017005196032121	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0033993~response to lipid	6	3.428571428571429	0.04382494081859615	NCOR2, PTK7, PTCH1, GATA6, SGK1, TGFBR1	73	58	2129	3.017005196032121	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0048863~stem cell differentiation	5	2.857142857142857	0.04387827641213092	HSPA9, GATA6, KLHL12, ALX1, BMPR1A	73	40	2129	3.6455479452054793	1.0	1.0	1.0
GOTERM_MF_ALL	GO:0035639~purine ribonucleoside triphosphate binding	27	15.428571428571427	0.044465727035779244	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	107	460	2596	1.4240552620885816	0.9999640738649289	0.27039969143379267	0.24396061049359966
GOTERM_BP_FAT	GO:0060914~heart formation	3	1.7142857142857144	0.04450852676735295	GATA5, AXIN2, BMPR1A	73	10	2078	8.53972602739726	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0006357~regulation of transcription from RNA polymerase II promoter	12	6.857142857142858	0.04461625107002819	NCOR2, MC1R, PTCH1, GATA6, GATA5, ALX1, MITF, NR2E3, FOSL2, BMPR1A, PKNOX2, RAX2	73	186	2129	1.8815731330092795	1.0	1.0	1.0
GOTERM_BP_4	GO:0003007~heart morphogenesis	6	3.428571428571429	0.044697092933756746	PTCH1, GATA6, GATA5, AXIN2, TGFBR1, BMPR1A	73	56	2043	2.99853228962818	1.0	1.0	1.0
GOTERM_BP_5	GO:0060914~heart formation	3	1.7142857142857144	0.04492402280787687	GATA5, AXIN2, BMPR1A	69	10	1952	8.486956521739131	1.0	1.0	1.0
GOTERM_MF_FAT	GO:0016773~phosphotransferase activity, alcohol group as acceptor	13	7.428571428571429	0.045504098533414146	ACVR1, ACVRL1, ACVR1B, LOC100231693, TGFBR1, DCLK1, PTK7, LOC100221543, BMPR1B, ALPK1, SGK1, SGK2, BMPR1A	107	169	2543	1.8281811646297628	0.9999628018902534	0.29309992878875585	0.26365610032595843
GOTERM_BP_4	GO:0060914~heart formation	3	1.7142857142857144	0.04590460746890296	GATA5, AXIN2, BMPR1A	73	10	2043	8.395890410958904	1.0	1.0	1.0
GOTERM_MF_3	GO:0032553~ribonucleotide binding	27	15.428571428571427	0.04623838883243419	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	100	470	2462	1.414340425531915	0.9416030334961819	0.34678791624325644	0.32944852043109357
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	20	11.428571428571429	0.04639703250331956	LOC100229528, P2RY13, LOC100223643, HSPA5, PCDH10, PCDH8, AXIN1, PCDH12, LOC105759510, CLDN1, TGFBR1, MC4R, MC3R, CLDN5, MC1R, PTK7, CLDN14, MC5R, LOC100229630, LOC100220115	116	285	2566	1.5523290986085907	0.9860978026816724	0.835146585059752	0.835146585059752
GOTERM_BP_ALL	GO:0009792~embryo development ending in birth or egg hatching	6	3.428571428571429	0.046659360273120974	PTK7, PTCH1, PCDH8, KLHL12, AXIN2, BMPR1A	73	59	2129	2.965869514743441	1.0	1.0	1.0
GOTERM_MF_4	GO:0017076~purine nucleotide binding	27	15.428571428571427	0.04675805332370704	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	96	470	2356	1.409840425531915	0.963270332462204	0.25557379772086813	0.2185341168917568
GOTERM_MF_4	GO:0032553~ribonucleotide binding	27	15.428571428571427	0.04675805332370704	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	96	470	2356	1.409840425531915	0.963270332462204	0.25557379772086813	0.2185341168917568
GOTERM_BP_FAT	GO:0048863~stem cell differentiation	5	2.857142857142857	0.047272779087493055	HSPA9, GATA6, KLHL12, ALX1, BMPR1A	73	40	2078	3.558219178082192	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0048762~mesenchymal cell differentiation	5	2.857142857142857	0.0474154178850182	KLHL12, ALX1, AXIN2, TGFBR1, BMPR1A	73	41	2129	3.556632141663882	1.0	1.0	1.0
GOTERM_MF_2	GO:0097367~carbohydrate derivative binding	28	16.0	0.04778831040002238	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, PTCH1, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	102	504	2567	1.3981481481481484	0.7334340126966006	0.18432634011437202	0.16384563565721957
GOTERM_BP_FAT	GO:0033993~response to lipid	6	3.428571428571429	0.04781567545850816	NCOR2, PTK7, PTCH1, GATA6, SGK1, TGFBR1	73	58	2078	2.944733112895607	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0043009~chordate embryonic development	6	3.428571428571429	0.04781567545850816	PTK7, PTCH1, PCDH8, KLHL12, AXIN2, BMPR1A	73	58	2078	2.944733112895607	1.0	1.0	1.0
GOTERM_BP_5	GO:0048863~stem cell differentiation	5	2.857142857142857	0.047956371376458855	HSPA9, GATA6, KLHL12, ALX1, BMPR1A	69	40	1952	3.5362318840579716	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0009893~positive regulation of metabolic process	16	9.142857142857142	0.048023209877566794	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	284	2129	1.6430638626278216	1.0	1.0	1.0
GOTERM_MF_4	GO:0035586~purinergic receptor activity	3	1.7142857142857144	0.04815158507784472	P2RY12, P2RY13, P2RY14	96	9	2356	8.180555555555555	0.9667969804713531	0.25557379772086813	0.2185341168917568
GOTERM_CC_5	GO:0005856~cytoskeleton	19	10.857142857142858	0.0487821393444556	LOC100227468, LOC115491358, LOC100224644, NCOA5, LOC100226815, LOC115491353, LOC100230278, KLHL2, KLHL12, AXIN2, HID1, MYO1D, LOC101233849, LOC100229354, LDLRAP1, ALPK1, SYNPO, LOC100224585, PKNOX2	82	278	1856	1.5469380593086508	0.9988880647643495	1.0	1.0
GOTERM_BP_ALL	GO:2000026~regulation of multicellular organismal development	14	8.0	0.04884798653188212	HSPA9, PTCH1, GATA6, GATA5, AXIN2, TGFBR1, ADGRB2, PTK7, ADGRB3, GPR171, ADGRB1, ALX1, BMPR1B, BMPR1A	73	236	2129	1.730090550267007	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0031325~positive regulation of cellular metabolic process	15	8.571428571428571	0.04887089632571605	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	254	2078	1.6810484305900117	1.0	1.0	1.0
GOTERM_BP_2	GO:0009893~positive regulation of metabolic process	16	9.142857142857142	0.04887689030961272	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	284	2124	1.6392050935751494	0.995308296753467	0.6117299363750927	0.6060128341659796
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	9	5.142857142857142	0.04890591935642412	SIX6, GATA6, HOXA3, GATA5, GATA4, LOC100230362, MNX1, NKX3-2, RAX2	107	100	2596	2.183551401869159	0.993991101993582	0.45349125221411457	0.42681529620151953
GOTERM_BP_FAT	GO:0007417~central nervous system development	10	5.714285714285714	0.04918020834377314	SIX6, HSPA5, LAMB2, PTCH1, RAX, DCX, LAMB1, MNX1, LOC100231893, BMPR1A	73	140	2078	2.0332681017612524	1.0	1.0	1.0
GOTERM_MF_ALL	GO:0035586~purinergic receptor activity	3	1.7142857142857144	0.049293741108692876	P2RY12, P2RY13, P2RY14	107	9	2596	8.087227414330219	0.9999885071050183	0.29187083551199733	0.26333235381749087
GOTERM_BP_3	GO:0031325~positive regulation of cellular metabolic process	15	8.571428571428571	0.04954749450604157	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	254	2074	1.6778125337072591	0.9999999998328232	1.0	1.0
GOTERM_BP_5	GO:0031325~positive regulation of cellular metabolic process	15	8.571428571428571	0.050037335947473324	ARHGEF11, HSPA8, HSPA5, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, AXIN2, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	69	254	1952	1.6706607326258132	1.0	1.0	1.0
GOTERM_BP_5	GO:0007417~central nervous system development	10	5.714285714285714	0.050218289576527964	SIX6, HSPA5, LAMB2, PTCH1, RAX, DCX, LAMB1, MNX1, LOC100231893, BMPR1A	69	140	1952	2.020703933747412	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0048519~negative regulation of biological process	24	13.714285714285715	0.05024798540017211	HSPA9, HSPA8, P2RY13, HSPA5, NCOA5, PTCH1, GATA6, AXIN1, GATA5, AXIN2, NR2E3, TGFBR1, KLHL20, NCOR2, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, PIM1, PIM3, ALX1, BMPR1B, BMPR1A	73	491	2129	1.4255503166587618	1.0	1.0	1.0
GOTERM_BP_4	GO:0033993~response to lipid	6	3.428571428571429	0.050801072257152385	NCOR2, PTK7, PTCH1, GATA6, SGK1, TGFBR1	73	58	2043	2.895134624468587	1.0	1.0	1.0
